ClassName,GlobalRef,Global,GlobalBytesUsed,GlobalKB,GlobalMB,GlobalGB,HasGlobalMap,Status,Rows,HasLog,HasCSV,SizeBytes,SizeKB,SizeMB,SizeGB,Note,BaseGlobal
SQ.MABLSB,,,0.0,,,,False,,,False,True,23.0,0.02,0.0,0.0,,nan
SQ.MABLSpecBillFields,,,0.0,,,,False,,,False,True,263.0,0.26,0.0003,0.0,,nan
SQ.MABLSpecialBillGrps,,,0.0,,,,False,,,False,True,94844.0,92.62,0.0905,8.8e-05,,nan
SQ.MABlSpecialBillOptions,,,0.0,,,,False,,,False,True,12920.0,12.62,0.0123,1.2e-05,,nan
SQ.MABTCAP,,,0.0,,,,False,,,False,True,24174.0,23.61,0.0231,2.3e-05,,nan
SQ.MABTCumHdr,,,0.0,,,,False,,,False,True,505458.0,493.61,0.482,0.000471,,nan
SQ.MABTHP,,,0.0,,,,False,,,False,True,43213.0,42.2,0.0412,4e-05,,nan
SQ.MABTLC,,,0.0,,,,False,,,False,True,16.0,0.02,0.0,0.0,,nan
SQ.MABTLR,,,0.0,,,,False,,,False,True,16.0,0.02,0.0,0.0,,nan
SQ.MABTRes,,,0.0,,,,False,,,False,True,235266.0,229.75,0.2244,0.000219,,nan
SQ.MABTText,,,0.0,,,,False,,,False,True,905152.0,883.94,0.8632,0.000843,,nan
SQ.MABTTST,,,0.0,,,,False,,,False,True,512056.0,500.05,0.4883,0.000477,,nan
SQ.MAClientRptsDflt,,,0.0,,,,False,,,False,True,351.0,0.34,0.0003,0.0,,nan
SQ.MAColWorksheetData,,,0.0,,,,False,,,False,True,1967725.0,1921.61,1.8766,0.001833,,nan
SQ.MACUM,,,0.0,,,,False,,,False,True,2134113.0,2084.09,2.0352,0.001988,,nan
SQ.MACumDescCol,,,0.0,,,,False,,,False,True,508347.0,496.43,0.4848,0.000473,,nan
SQ.MACumDescript,,,0.0,,,,False,,,False,True,526135.0,513.8,0.5018,0.00049,,nan
SQ.MACumDescTest,,,0.0,,,,False,,,False,True,693022.0,676.78,0.6609,0.000645,,nan
SQ.MACumGenHdr,,,0.0,,,,False,,,False,True,89889.0,87.78,0.0857,8.4e-05,,nan
SQ.MACumPrintColumn,,,0.0,,,,False,,,False,True,2849157.0,2782.38,2.7172,0.002653,,nan
SQ.MACumPrintOrder,,,0.0,,,,False,,,False,True,47965.0,46.84,0.0457,4.5e-05,,nan
SQ.MACupWorksheetAssign,,,0.0,,,,False,,,False,True,183861.0,179.55,0.1753,0.000171,,nan
SQ.MADiagCode,,,0.0,,,,False,,,False,True,693314.0,677.06,0.6612,0.000646,,nan
SQ.MAENGLISHTEXT,,,0.0,,,,False,,,False,True,9954673.0,9721.36,9.4935,0.009271,,nan
SQ.MAGenWorksheetData,,,0.0,,,,False,,,False,True,86395.0,84.37,0.0824,8e-05,,nan
SQ.MAGroupPhysicians,,,0.0,,,,False,,,False,True,3565708.0,3482.14,3.4005,0.003321,,nan
SQ.MAGrpLocLst,,,0.0,,,,False,,,False,True,33953.0,33.16,0.0324,3.2e-05,,nan
SQ.MAHOSPCD,,,0.0,,,,False,,,False,True,322.0,0.31,0.0003,0.0,,nan
SQ.MAHOSPNUM,,,0.0,,,,False,,,False,True,324.0,0.32,0.0003,0.0,,nan
SQ.MAIDXSpotCode,,,0.0,,,,False,,,False,True,4532.0,4.43,0.0043,4e-06,,nan
SQ.MALabDept,,,0.0,,,,False,,,False,True,8877.0,8.67,0.0085,8e-06,,nan
SQ.MALabLoc,,,0.0,,,,False,,,False,True,5117.0,5.0,0.0049,5e-06,,nan
SQ.MALocGroup,,,0.0,,,,False,,,False,True,1647.0,1.61,0.0016,2e-06,,nan
SQ.MAOrdCode,,,0.0,,,,False,,,False,True,2375849.0,2320.17,2.2658,0.002213,,nan
SQ.MAOrdFacility,,,0.0,,,,False,,,False,True,250.0,0.24,0.0002,0.0,,nan
SQ.MAOrdTests,,,0.0,,,,False,,,False,True,1032546.0,1008.35,0.9847,0.000962,,nan
SQ.MAOrdTestsType,,,0.0,,,,False,,,False,True,599732.0,585.68,0.5719,0.000559,,nan
SQ.MAOrdText,,,0.0,,,,False,,,False,True,985024.0,961.94,0.9394,0.000917,,nan
SQ.MAPackage,,,0.0,,,,False,,,False,True,8879.0,8.67,0.0085,8e-06,,nan
SQ.MAPerformingLab,,,0.0,,,,False,,,False,True,9599.0,9.37,0.0092,9e-06,,nan
SQ.MAPhysAddInfo,,,0.0,,,,False,,,False,True,550703.0,537.8,0.5252,0.000513,,nan
SQ.MaPhysClient,,,0.0,,,,False,,,False,True,30.0,0.03,0.0,0.0,,nan
SQ.MAPhysCode,,,0.0,,,,False,,,False,True,36505498.0,35649.9,34.8144,0.033998,,nan
SQ.MAPhysGroup,,,0.0,,,,False,,,False,True,27679.0,27.03,0.0264,2.6e-05,,nan
SQ.MAPhysType,,,0.0,,,,False,,,False,True,5227320.0,5104.8,4.9852,0.004868,,nan
SQ.MAPkgBtTst,,,0.0,,,,False,,,False,True,11634.0,11.36,0.0111,1.1e-05,,nan
SQ.MAPlabAddr,,,0.0,,,,False,,,False,True,1153.0,1.13,0.0011,1e-06,,nan
SQ.MAPlabFormatInfo,,,0.0,,,,False,,,False,True,166.0,0.16,0.0002,0.0,,nan
SQ.MAPlabLocations,,,0.0,,,,False,,,False,True,4151.0,4.05,0.004,4e-06,,nan
SQ.MAPlabPatLoc,,,0.0,,,,False,,,False,True,30.0,0.03,0.0,0.0,,nan
SQ.MAPlabPhone,,,0.0,,,,False,,,False,True,28.0,0.03,0.0,0.0,,nan
SQ.MAPlabXRef,,,0.0,,,,False,,,False,True,3363.0,3.28,0.0032,3e-06,,nan
SQ.MAPtLoc,,,0.0,,,,False,,,False,True,228698.0,223.34,0.2181,0.000213,,nan
SQ.MAQAMeth,,,0.0,,,,False,,,False,True,492042.0,480.51,0.4692,0.000458,,nan
SQ.MAQARangeSpecies,,,0.0,,,,False,,,False,True,658768.0,643.33,0.6283,0.000614,,nan
SQ.MAQC,,,0.0,,,,False,,,False,True,502461.0,490.68,0.4792,0.000468,,nan
SQ.MARackID,,,0.0,,,,False,,,False,True,1057.0,1.03,0.001,1e-06,,nan
SQ.MARACKIDCONT,,,0.0,,,,False,,,False,True,26.0,0.03,0.0,0.0,,nan
SQ.MARefLab,,,0.0,,,,False,,,False,True,3278.0,3.2,0.0031,3e-06,,nan
SQ.MASMRGenMaint,,,0.0,,,,False,,,False,True,236.0,0.23,0.0002,0.0,,nan
SQ.MASMRHoliday,,,0.0,,,,False,,,False,True,44.0,0.04,0.0,0.0,,nan
SQ.MASMRNumberMaint,,,0.0,,,,False,,,False,True,367.0,0.36,0.0003,0.0,,nan
SQ.MASMROCTRNS,,,0.0,,,,False,,,False,True,155.0,0.15,0.0001,0.0,,nan
SQ.MASMROrderCodePurge,,,0.0,,,,False,,,False,True,102.0,0.1,0.0001,0.0,,nan
SQ.MASMRSpecType,,,0.0,,,,False,,,False,True,480.0,0.47,0.0005,0.0,,nan
SQ.MASMRSPOTORDS,,,0.0,,,,False,,,False,True,30.0,0.03,0.0,0.0,,nan
SQ.MASpotID,,,0.0,,,,False,,,False,True,30774.0,30.05,0.0293,2.9e-05,,nan
SQ.MASpotIDChildSpotIDXRef,,,0.0,,,,False,,,False,True,2328.0,2.27,0.0022,2e-06,,nan
SQ.MASpotIDContainerList,,,0.0,,,,False,,,False,True,518476.0,506.32,0.4945,0.000483,,nan
SQ.MASpotIDDecantInstruct,,,0.0,,,,False,,,False,True,6568865.0,6414.91,6.2646,0.006118,,nan
SQ.MASpotIDMoveToSpot,,,0.0,,,,False,,,False,True,3421.0,3.34,0.0033,3e-06,,nan
SQ.MASpotIDOfflineSched,,,0.0,,,,False,,,False,True,8797.0,8.59,0.0084,8e-06,,nan
SQ.MASpotIDPrePostHandling,,,0.0,,,,False,,,False,True,128.0,0.12,0.0001,0.0,,nan
SQ.MASpotIDPriority,,,0.0,,,,False,,,False,True,413233.0,403.55,0.3941,0.000385,,nan
SQ.MASTARTSPOTRULE,,,0.0,,,,False,,,False,True,476.0,0.46,0.0005,0.0,,nan
SQ.MASTARTSPOTSORT,,,0.0,,,,False,,,False,True,78.0,0.08,0.0001,0.0,,nan
SQ.MASynBatTst,,,0.0,,,,False,,,False,True,33.0,0.03,0.0,0.0,,nan
SQ.MASynBTTstXref,,,0.0,,,,False,,,False,True,31.0,0.03,0.0,0.0,,nan
SQ.MASyndrome,,,0.0,,,,False,,,False,True,66.0,0.06,0.0001,0.0,,nan
SQ.MATechCode,,,0.0,,,,False,,,False,True,265831.0,259.6,0.2535,0.000248,,nan
SQ.MATEST,,,0.0,,,,False,,,False,True,1326738.0,1295.64,1.2653,0.001236,,nan
SQ.MATestSS,,,0.0,,,,False,,,False,True,41.0,0.04,0.0,0.0,,nan
SQ.MATextCode,,,0.0,,,,False,,,False,True,8926529.0,8717.31,8.513,0.008313,,nan
SQ.MATSTPTLOC,,,0.0,,,,False,,,False,True,207788.0,202.92,0.1982,0.000194,,nan
SQ.MATSTWksheetPointer,,,0.0,,,,False,,,False,True,432502.0,422.37,0.4125,0.000403,,nan
SQ.MATubeType,,,0.0,,,,False,,,False,True,22186.0,21.67,0.0212,2.1e-05,,nan
SQ.MAWkldMeth,,,0.0,,,,False,,,False,True,236961.0,231.41,0.226,0.000221,,nan
SQ.MCDrug,,,0.0,,,,False,,,False,True,111.0,0.11,0.0001,0.0,,nan
SQ.MCDrugText,,,0.0,,,,False,,,False,True,6564.0,6.41,0.0063,6e-06,,nan
SQ.MCOrder,,,0.0,,,,False,,,False,True,254.0,0.25,0.0002,0.0,,nan
SQ.MCOrganism,,,0.0,,,,False,,,False,True,68.0,0.07,0.0001,0.0,,nan
SQ.MCOrgBiotype,,,0.0,,,,False,,,False,True,311449.0,304.15,0.297,0.00029,,nan
SQ.MCPtSusc,,,0.0,,,,False,,,False,True,306.0,0.3,0.0003,0.0,,nan
SQ.MCPtSuscIntMedDrugs,,,0.0,,,,False,,,False,True,32.0,0.03,0.0,0.0,,nan
SQ.MCPtSuscResDrugs,,,0.0,,,,False,,,False,True,32.0,0.03,0.0,0.0,,nan
SQ.MCPtSuscSensDrugs,,,0.0,,,,False,,,False,True,32.0,0.03,0.0,0.0,,nan
SQ.MCResAllCtxt,,,0.0,,,,False,,,False,True,36.0,0.04,0.0,0.0,,nan
SQ.MCResBatAcc,,,0.0,,,,False,,,False,True,793.0,0.77,0.0008,1e-06,,nan
SQ.MCResBio,,,0.0,,,,False,,,False,True,112.0,0.11,0.0001,0.0,,nan
SQ.MCResCultAbnrml,,,0.0,,,,False,,,False,True,544.0,0.53,0.0005,1e-06,,nan
SQ.MCResDeCtxt,,,0.0,,,,False,,,False,True,23.0,0.02,0.0,0.0,,nan
SQ.MCResDrugCtxt,,,0.0,,,,False,,,False,True,60.0,0.06,0.0001,0.0,,nan
SQ.MCResHoldBio,,,0.0,,,,False,,,False,True,112.0,0.11,0.0001,0.0,,nan
SQ.MCResHoldCultAbnrml,,,0.0,,,,False,,,False,True,160.0,0.16,0.0002,0.0,,nan
SQ.MCResHoldSusc,,,0.0,,,,False,,,False,True,166.0,0.16,0.0002,0.0,,nan
SQ.MCResOrgCtxt,,,0.0,,,,False,,,False,True,24.0,0.02,0.0,0.0,,nan
SQ.MCResSngFind,,,0.0,,,,False,,,False,True,103.0,0.1,0.0001,0.0,,nan
SQ.MCResSusc,,,0.0,,,,False,,,False,True,204.0,0.2,0.0002,0.0,,nan
SQ.MCSensiBatDict,,,0.0,,,,False,,,False,True,10454.0,10.21,0.01,1e-05,,nan
SQ.MCSensiExtend,,,0.0,,,,False,,,False,True,28.0,0.03,0.0,0.0,,nan
SQ.MCSensiExtendIntrp,,,0.0,,,,False,,,False,True,39.0,0.04,0.0,0.0,,nan
SQ.MCSensiExtendRoute,,,0.0,,,,False,,,False,True,24.0,0.02,0.0,0.0,,nan
SQ.MCSensiExtRteInt,,,0.0,,,,False,,,False,True,36.0,0.04,0.0,0.0,,nan
SQ.MCSensiFluidCode,,,0.0,,,,False,,,False,True,49.0,0.05,0.0,0.0,,nan
SQ.MCSensiInterDict,,,0.0,,,,False,,,False,True,13333.0,13.02,0.0127,1.2e-05,,nan
SQ.MCSensiIntrp,,,0.0,,,,False,,,False,True,25839.0,25.23,0.0246,2.4e-05,,nan
SQ.MCSensiSpecBF,,,0.0,,,,False,,,False,True,38.0,0.04,0.0,0.0,,nan
SQ.MCSpecimen,,,0.0,,,,False,,,False,True,167.0,0.16,0.0002,0.0,,nan
SQ.MCStatBat,,,0.0,,,,False,,,False,True,2203183.0,2151.55,2.1011,0.002052,,nan
SQ.MCStatBatOrg,,,0.0,,,,False,,,False,True,2542967.0,2483.37,2.4252,0.002368,,nan
SQ.MCStatBatSpec,,,0.0,,,,False,,,False,True,1179160.0,1151.52,1.1245,0.001098,,nan
SQ.MCStatLoc,,,0.0,,,,False,,,False,True,1245932.0,1216.73,1.1882,0.00116,,nan
SQ.MCStatPatBat,,,0.0,,,,False,,,False,True,152.0,0.15,0.0001,0.0,,nan
SQ.MCStatPatDrug,,,0.0,,,,False,,,False,True,126.0,0.12,0.0001,0.0,,nan
SQ.MCStatPatMth,,,0.0,,,,False,,,False,True,25.0,0.02,0.0,0.0,,nan
SQ.MCStatPatOrg,,,0.0,,,,False,,,False,True,22.0,0.02,0.0,0.0,,nan
SQ.MCStatPatSpec,,,0.0,,,,False,,,False,True,26.0,0.03,0.0,0.0,,nan
SQ.MCStatPtDrug,,,0.0,,,,False,,,False,True,113.0,0.11,0.0001,0.0,,nan
SQ.MCStatPtOrg,,,0.0,,,,False,,,False,True,197.0,0.19,0.0002,0.0,,nan
SQ.MCSuscDrug,,,0.0,,,,False,,,False,True,21133438.0,20638.12,20.1544,0.019682,,nan
SQ.MCSuscept,,,0.0,,,,False,,,False,True,16596521.0,16207.54,15.8277,0.015457,,nan
SQ.MCTest,,,0.0,,,,False,,,False,True,29737124.0,29040.16,28.3595,0.027695,,nan
SQ.MCTestData,,,0.0,,,,False,,,False,True,6959905.0,6796.78,6.6375,0.006482,,nan
SQ.MCWorkup,,,0.0,,,,False,,,False,True,269568045.0,263250.04,257.0801,0.251055,,nan
SQ.MGAPBilling,,,0.0,,,,False,,,False,True,120.0,0.12,0.0001,0.0,,nan
SQ.MGAPBillingDetail,,,0.0,,,,False,,,False,True,42.0,0.04,0.0,0.0,,nan
SQ.MGBilling,,,0.0,,,,False,,,False,True,434.0,0.42,0.0004,0.0,,nan
SQ.MGIBill,,,0.0,,,,False,,,False,True,82.0,0.08,0.0001,0.0,,nan
SQ.MGLabVolStats,,,0.0,,,,False,,,False,True,102.0,0.1,0.0001,0.0,,nan
SQ.MGRevStats,,,0.0,,,,False,,,False,True,224383387.0,219124.4,213.9887,0.208973,,nan
SQ.MGRuleLog,,,0.0,,,,False,,,False,True,144.0,0.14,0.0001,0.0,,nan
SQ.MGTATColl,,,0.0,,,,False,,,False,True,20548116.0,20066.52,19.5962,0.019137,,nan
SQ.MGTATOrd,,,0.0,,,,False,,,False,True,4120384.0,4023.81,3.9295,0.003837,,nan
SQ.MGTATRes,,,0.0,,,,False,,,False,True,86184307.0,84164.36,82.1918,0.080265,,nan
SQ.MGVolStats,,,0.0,,,,False,,,False,True,126.0,0.12,0.0001,0.0,,nan
SQ.MGWkldDay,,,0.0,,,,False,,,False,True,131.0,0.13,0.0001,0.0,,nan
SQ.MGWkldMon,,,0.0,,,,False,,,False,True,8775799.0,8570.12,8.3693,0.008173,,nan
SQ.MHDataTypes,,,0.0,,,,False,,,False,True,61.0,0.06,0.0001,0.0,,nan
SQ.MMASpecimenCategoryCode,,,0.0,,,,False,,,False,True,30.0,0.03,0.0,0.0,,nan
SQ.MMASpecimenDescriptionCode,,,0.0,,,,False,,,False,True,27.0,0.03,0.0,0.0,,nan
SQ.MonRevBC,,,0.0,,,,False,,,False,True,31584.0,30.84,0.0301,2.9e-05,,nan
SQ.MonRevBL,,,0.0,,,,False,,,False,True,31.0,0.03,0.0,0.0,,nan
SQ.MonRevHID,,,0.0,,,,False,,,False,True,32.0,0.03,0.0,0.0,,nan
SQ.MonRevLC,,,0.0,,,,False,,,False,True,428959.0,418.91,0.4091,0.000399,,nan
SQ.MonRevLD,,,0.0,,,,False,,,False,True,453.0,0.44,0.0004,0.0,,nan
SQ.MonRevMJ,,,0.0,,,,False,,,False,True,3459179.0,3378.1,3.2989,0.003222,,nan
SQ.MonRevOC,,,0.0,,,,False,,,False,True,37146.0,36.28,0.0354,3.5e-05,,nan
SQ.MonRevRL,,,0.0,,,,False,,,False,True,444.0,0.43,0.0004,0.0,,nan
SQ.PatientLocation,,,0.0,,,,False,,,False,True,460.0,0.45,0.0004,0.0,,nan
SQ.QCCtlData,,,0.0,,,,False,,,False,True,113399.0,110.74,0.1081,0.000106,,nan
SQ.QCCtlRes,,,0.0,,,,False,,,False,True,1863463.0,1819.79,1.7771,0.001735,,nan
SQ.QCHybridBlendedReport,,,0.0,,,,False,,,False,True,226.0,0.22,0.0002,0.0,,nan
SQ.QCHybridReport,,,0.0,,,,False,,,False,True,105.0,0.1,0.0001,0.0,,nan
SQ.QCLot,,,0.0,,,,False,,,False,True,226104.0,220.8,0.2156,0.000211,,nan
SQ.QCMonStat,,,0.0,,,,False,,,False,True,4020186.0,3925.96,3.8339,0.003744,,nan
SQ.QCResult,,,0.0,,,,False,,,False,True,23683675.0,23128.59,22.5865,0.022057,,nan
SQ.ReceiveTubeType,,,0.0,,,,False,,,False,True,174062.0,169.98,0.166,0.000162,,nan
SQ.ROOrder,,,0.0,,,,False,,,False,True,191.0,0.19,0.0002,0.0,,nan
SQ.ROPatient,,,0.0,,,,False,,,False,True,86.0,0.08,0.0001,0.0,,nan
SQ.ROSpecimen,,,0.0,,,,False,,,False,True,286.0,0.28,0.0003,0.0,,nan
SQ.ROTest,,,0.0,,,,False,,,False,True,44.0,0.04,0.0,0.0,,nan
SQ.RPTHEADER,,,0.0,,,,False,,,False,True,141.0,0.14,0.0001,0.0,,nan
SQ.RTECourierDest,,,0.0,,,,False,,,False,True,264.0,0.26,0.0003,0.0,,nan
SQ.RTECourierDestClient,,,0.0,,,,False,,,False,True,15.0,0.01,0.0,0.0,,nan
SQ.RTECourierDestCmnt,,,0.0,,,,False,,,False,True,28.0,0.03,0.0,0.0,,nan
SQ.RTECourierDestInstruc,,,0.0,,,,False,,,False,True,102.0,0.1,0.0001,0.0,,nan
SQ.RTECourierDestLocPhys,,,0.0,,,,False,,,False,True,86.0,0.08,0.0001,0.0,,nan
SQ.RTECourierDestPhys,,,0.0,,,,False,,,False,True,29.0,0.03,0.0,0.0,,nan
SQ.RTECourierDestSched,,,0.0,,,,False,,,False,True,146.0,0.14,0.0001,0.0,,nan
SQ.RTECourierDestStops,,,0.0,,,,False,,,False,True,33.0,0.03,0.0,0.0,,nan
SQ.RTECourierRoutes,,,0.0,,,,False,,,False,True,91.0,0.09,0.0001,0.0,,nan
SQ.RTECourierRoutesCmnt,,,0.0,,,,False,,,False,True,28.0,0.03,0.0,0.0,,nan
SQ.RTECourierRoutesInstruc,,,0.0,,,,False,,,False,True,102.0,0.1,0.0001,0.0,,nan
SQ.RTECourierRoutesSched,,,0.0,,,,False,,,False,True,148.0,0.14,0.0001,0.0,,nan
SQ.RTECourierRoutesStopsSeq,,,0.0,,,,False,,,False,True,76.0,0.07,0.0001,0.0,,nan
SQ.RTECourierStops,,,0.0,,,,False,,,False,True,121.0,0.12,0.0001,0.0,,nan
SQ.RTECourierStopsCmnt,,,0.0,,,,False,,,False,True,28.0,0.03,0.0,0.0,,nan
SQ.RTECourierStopsDestSeq,,,0.0,,,,False,,,False,True,46.0,0.04,0.0,0.0,,nan
SQ.RTECourierStopsInstruc,,,0.0,,,,False,,,False,True,102.0,0.1,0.0001,0.0,,nan
SQ.RTECourierStopsRoutes,,,0.0,,,,False,,,False,True,36.0,0.04,0.0,0.0,,nan
SQ.SCDetail,,,0.0,,,,False,,,False,True,293948.0,287.06,0.2803,0.000274,,nan
SQ.SCInfo,,,0.0,,,,False,,,False,True,245.0,0.24,0.0002,0.0,,nan
SQ.SMRANCIDXref,,,0.0,,,,False,,,False,True,477415330.0,466225.91,455.2987,0.444628,,nan
SQ.SMRBatchChildBatch,,,0.0,,,,False,,,False,True,107.0,0.1,0.0001,0.0,,nan
SQ.SMRBatchComments,,,0.0,,,,False,,,False,True,18089.0,17.67,0.0173,1.7e-05,,nan
SQ.SMRBatchContainer,,,0.0,,,,False,,,False,True,21168.0,20.67,0.0202,2e-05,,nan
SQ.SMRBatchHistory,,,0.0,,,,False,,,False,True,2577464.0,2517.05,2.4581,0.0024,,nan
SQ.SMRBatchInformation,,,0.0,,,,False,,,False,True,68904.0,67.29,0.0657,6.4e-05,,nan
SQ.SMRContainer,,,0.0,,,,False,,,False,True,1069652369.0,1044582.39,1020.1,0.996191,,nan
SQ.SMRContainerComment,,,0.0,,,,False,,,False,True,134352.0,131.2,0.1281,0.000125,,nan
SQ.SMRContainerHistory,,,0.0,,,,False,,,False,True,3597802551.0,3513479.05,3431.1319,3.350715,,nan
SQ.SMRContainerPatientSpec,,,0.0,,,,False,,,False,True,1958974432.0,1913060.97,1868.2236,1.824437,,nan
SQ.SMRContainerPatientTest,,,0.0,,,,False,,,False,True,4634224691.0,4525610.05,4419.5411,4.315958,,nan
SQ.SMRContainerRoute,,,0.0,,,,False,,,False,True,324385335.0,316782.55,309.358,0.302107,,nan
SQ.SMRContChildContXRef,,,0.0,,,,False,,,False,True,6950643.0,6787.74,6.6286,0.006473,,nan
SQ.SMRContPatientChildXRef,,,0.0,,,,False,,,False,True,12783464.0,12483.85,12.1913,0.011906,,nan
SQ.SMRCrossRef,,,0.0,,,,False,,,False,True,477415326.0,466225.9,455.2987,0.444628,,nan
SQ.SMRFilterDef,,,0.0,,,,False,,,False,True,3512.0,3.43,0.0033,3e-06,,nan
SQ.SMRFilterDestSPOT,,,0.0,,,,False,,,False,True,610.0,0.6,0.0006,1e-06,,nan
SQ.SMRFilterSourceSPOT,,,0.0,,,,False,,,False,True,520.0,0.51,0.0005,0.0,,nan
SQ.SMRFilterTestCode,,,0.0,,,,False,,,False,True,27.0,0.03,0.0,0.0,,nan
SQ.SMRNumberAssignControl,,,0.0,,,,False,,,False,True,179.0,0.17,0.0002,0.0,,nan
SQ.SMRPatientContainerXRef,,,0.0,,,,False,,,False,True,1112465089.0,1086391.69,1060.9294,1.036064,,nan
SQ.SMRRackHistory,,,0.0,,,,False,,,False,True,8045071.0,7856.51,7.6724,0.007493,,nan
SQ.SMRRackInformation,,,0.0,,,,False,,,False,True,6008243.0,5867.42,5.7299,0.005596,,nan
SQ.SMRRackSlotID,,,0.0,,,,False,,,False,True,237692469.0,232121.55,226.6812,0.221368,,nan
SQ.SMRResourceStatus,,,0.0,,,,False,,,False,True,178.0,0.17,0.0002,0.0,,nan
SQ.SMRStartSearchSPOT,,,0.0,,,,False,,,False,True,246050070.0,240283.27,234.6516,0.229152,,nan
SQ.SMRStartSPOT,,,0.0,,,,False,,,False,True,246050064.0,240283.27,234.6516,0.229152,,nan
SQ.SOOrderReq,,,0.0,,,,False,,,False,True,594.0,0.58,0.0006,1e-06,,nan
SQ.SOSchedDate,,,0.0,,,,False,,,False,True,35.0,0.03,0.0,0.0,,nan
SQ.SOSchedOrder,,,0.0,,,,False,,,False,True,81.0,0.08,0.0001,0.0,,nan
SQ.SQDataTypes,,,0.0,,,,False,,,False,True,61.0,0.06,0.0001,0.0,,nan
SQ.SREGAccLevel,,,0.0,,,,False,,,False,True,397.0,0.39,0.0004,0.0,,nan
SQ.SREGPtLevel,,,0.0,,,,False,,,False,True,123261963.0,120373.01,117.5518,0.114797,,nan
SQ.SREGVisitLevel,,,0.0,,,,False,,,False,True,978.0,0.96,0.0009,1e-06,,nan
SQ.SynAcc,,,0.0,,,,False,,,False,True,6.0,0.01,0.0,0.0,,nan
SQ.SynBat,,,0.0,,,,False,,,False,True,11.0,0.01,0.0,0.0,,nan
SQ.Syndrome,,,0.0,,,,False,,,False,True,133.0,0.13,0.0001,0.0,,nan
SQ.SynHIDXref,,,0.0,,,,False,,,False,True,81.0,0.08,0.0001,0.0,,nan
SQ.SynMergeHist,,,0.0,,,,False,,,False,True,36.0,0.04,0.0,0.0,,nan
SQ.SynOrder,,,0.0,,,,False,,,False,True,74.0,0.07,0.0001,0.0,,nan
SQ.SynOrdXref,,,0.0,,,,False,,,False,True,21.0,0.02,0.0,0.0,,nan
SQ.SynPatient,,,0.0,,,,False,,,False,True,8.0,0.01,0.0,0.0,,nan
SQ.SynPrintXref,,,0.0,,,,False,,,False,True,114.0,0.11,0.0001,0.0,,nan
SQ.SynTest,,,0.0,,,,False,,,False,True,62.0,0.06,0.0001,0.0,,nan
SQ.SysMsg,,,0.0,,,,False,,,False,True,85499.0,83.5,0.0815,8e-05,,nan
SQ.SYSVALS,,,0.0,,,,False,,,False,True,81.0,0.08,0.0001,0.0,,nan
SQ.TESTBILLING,,,0.0,,,,False,,,False,True,1048579.0,1024.0,1.0,0.000977,,nan
SQ.TrackSpecimenBat,,,0.0,,,,False,,,False,True,302.0,0.29,0.0003,0.0,,nan
SQ.TrackSpecimenTest,,,0.0,,,,False,,,False,True,258.0,0.25,0.0002,0.0,,nan
SQ.UnitsStatFile,,,0.0,,,,False,,,False,True,158552343.0,154836.27,151.2073,0.147663,,nan
General_Comments,,,0.0,,,,False,,,False,True,61.0,0.06,0.0001,0.0,,nan
General_NewComments,,,0.0,,,,False,,,False,True,61.0,0.06,0.0001,0.0,,nan
InterpretiveResultsMaint_EnhancedComposedTextCalculationsIndex,,,0.0,,,,False,,,False,True,60.0,0.06,0.0001,0.0,,nan
InterpretiveResultsMaint_MaintECTDepartments,,,0.0,,,,False,,,False,True,55.0,0.05,0.0001,0.0,,nan
InterpretiveResultsMaint_MaintEnhancedComposedText,,,0.0,,,,False,,,False,True,194.0,0.19,0.0002,0.0,,nan
InterpretiveResults_ECTFormattedContent,,,0.0,,,,False,,,False,True,87.0,0.08,0.0001,0.0,,nan
InterpretiveResults_TempECTFormattedContent,,,0.0,,,,False,,,False,True,87.0,0.08,0.0001,0.0,,nan
LabCommon_LabQuery,,,0.0,,,,False,,,False,True,11.0,0.01,0.0,0.0,,nan
PatResTrendingRpt_GetDetailsSpecialHandling,,,0.0,,,,False,,,False,True,211.0,0.21,0.0002,0.0,,nan
PatResTrendingRpt_LogReportDetails,,,0.0,,,,False,,,False,True,11.0,0.01,0.0,0.0,,nan
PatResTrendingRpt_TestSelection,,,0.0,,,,False,,,False,True,195.0,0.19,0.0002,0.0,,nan
ProtoManMaint_CheckTestsForResultEntry,,,0.0,,,,False,,,False,True,25.0,0.02,0.0,0.0,,nan
ProtoManMaint_MaintActivity,,,0.0,,,,False,,,False,True,146.0,0.14,0.0001,0.0,,nan
ProtoManMaint_MaintActivityTrayMap,,,0.0,,,,False,,,False,True,541.0,0.53,0.0005,1e-06,,nan
ProtoManMaint_MaintAlertMessageProtocolActivities,,,0.0,,,,False,,,False,True,58.0,0.06,0.0001,0.0,,nan
ProtoManMaint_MaintAlertMessages,,,0.0,,,,False,,,False,True,134.0,0.13,0.0001,0.0,,nan
ProtoManMaint_MaintMasterMixComments,,,0.0,,,,False,,,False,True,98.0,0.1,0.0001,0.0,,nan
ProtoManMaint_MaintMasterMixDetails,,,0.0,,,,False,,,False,True,220.0,0.21,0.0002,0.0,,nan
ProtoManMaint_MaintPerformanceStandard,,,0.0,,,,False,,,False,True,138.0,0.13,0.0001,0.0,,nan
ProtoManMaint_MaintProtocolActivities,,,0.0,,,,False,,,False,True,81.0,0.08,0.0001,0.0,,nan
